Unnamed: 0,review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category,clean_text
10,de_0668288,product_de_0447565,reviewer_de_0826792,1,"Leider ist hier die Lieferung komplett schief gelaufen. Die Ware kam zerbrochen bei mir an. Die Rücksendung ging über den amazon-Locker. Der Verkäufer hat die Ware nie zurückerhalten und ich musste trotzdem bezahlen. Sehr, sehr ärgerlich!","Kam erbrochen an, ging sofort zurück.",de,kitchen,"leider ist hier die lieferung komplett schief gelaufen. die ware kam zerbrochen bei mir an. die rücksendung ging über den amazonlocker. der verkäufer hat die ware nie zurückerhalten und ich musste trotzdem bezahlen. sehr, sehr ärgerlich!"
11,de_0199648,product_de_0992623,reviewer_de_0893537,1,"Leider waren die Socken zu klein, also habe ich sie zurück gesendet. Angeblich sind sie nicht angekommen, also habe ich auch keine Gutschrift erhalten. Nur unverschämte und absolut kundenunfreundliche Antworten erhalten.",Betrügerisch und unfreundlich!,de,apparel,"leider waren die socken zu klein, also habe ich sie zurück gesendet. angeblich sind sie nicht angekommen, also habe ich auch keine gutschrift erhalten. nur unverschämte und absolut kundenunfreundliche antworten erhalten."
12,de_0262078,product_de_0351430,reviewer_de_0367842,1,"Ich bin dummerweise davon ausgegangen, dass wenn in der Beschreibung steht ""mit Holzrahmen"" das dies auch so ist. Dies hätte die hohe preis gegenüber die billige Exemplare die es auch bei Amazon gibt gerechtfertigt. Leider ist die ganze Uhr aus schnöden Plastik. Schade und verarschung. Technik und Funktion einwandfrei, schöne Vogelstimmen aber halt billigplastik, wie alle andere auch.",Artikelbeschreibung fehlerhaft,de,furniture,"ich bin dummerweise davon ausgegangen, dass wenn in der beschreibung steht mit holzrahmen das dies auch so ist. dies hätte die hohe preis gegenüber die billige exemplare die es auch bei amazon gibt gerechtfertigt. leider ist die ganze uhr aus schnöden plastik. schade und verarschung. technik und funktion einwandfrei, schöne vogelstimmen aber halt billigplastik, wie alle andere auch."
13,de_0918001,product_de_0155628,reviewer_de_0931980,1,Ich sehe mit diesem Teil immer noch gleich fett aus. Für das Geld ein echter Reinfall,Mogelpackung,de,apparel,ich sehe mit diesem teil immer noch gleich fett aus. für das geld ein echter reinfall
14,de_0373898,product_de_0120749,reviewer_de_0684518,1,"Mir hat nicht gefallen, dass vieles schon beschädigt war.",Sehr unzufrieden,de,furniture,"mir hat nicht gefallen, dass vieles schon beschädigt war."
15,de_0094544,product_de_0337992,reviewer_de_0671545,1,"Haben uns diese Unterwasser Lichter für unseren Pool gekauft. für jedes Licht gab es eine Fernbedienung,was ich als unsinnig erachte.Zwei Tage waren wir begeistert davon, und dann waren einige voll gelaufen trotz Dichtring. Dieser Dichtring ist völlig ungeeignet für solche Artikel. Mussten Alle Artikel wieder zurück schicken.",Undicht,de,home,"haben uns diese unterwasser lichter für unseren pool gekauft. für jedes licht gab es eine fernbedienung,was ich als unsinnig erachte.zwei tage waren wir begeistert davon, und dann waren einige voll gelaufen trotz dichtring. dieser dichtring ist völlig ungeeignet für solche artikel. mussten alle artikel wieder zurück schicken."
16,de_0497388,product_de_0330707,reviewer_de_0811937,1,Das Spiel hing sich auf. Für den Preis no go.,Spiel hackte,de,video_games,das spiel hing sich auf. für den preis no go.
17,de_0405214,product_de_0464990,reviewer_de_0568866,1,Im Glasgefäß befanden sich schwarze Gummikrümel. Das Glasrohr hat scharfe Grate an beiden Seiten. Beide Enden haben kleine Sprünge. Der Gummistopfen riecht unangenehm.,Mit Vorsicht zu genießen,de,home,im glasgefäß befanden sich schwarze gummikrümel. das glasrohr hat scharfe grate an beiden seiten. beide enden haben kleine sprünge. der gummistopfen riecht unangenehm.
18,de_0958947,product_de_0188486,reviewer_de_0516057,1,Kann mich den vielen Rezensionen diesbezüglich nur anschließen. Beim Zermahlen von zum Beispiel Himalaya Salz ist nach einiger Zeit der Benutzung ein Abrieb des schwarzen Kunststoffes aus der Mühle zwischen dem zermahlen Salz zu finden. Es riecht auch entsprechend nach Kunststoff Abrieb. Absolut gesundheitsschädlich! Absolut minderwertig!,Gesundheitsschädlich!,de,home,kann mich den vielen rezensionen diesbezüglich nur anschließen. beim zermahlen von zum beispiel himalaya salz ist nach einiger zeit der benutzung ein abrieb des schwarzen kunststoffes aus der mühle zwischen dem zermahlen salz zu finden. es riecht auch entsprechend nach kunststoff abrieb. absolut gesundheitsschädlich! absolut minderwertig!
19,de_0538359,product_de_0110665,reviewer_de_0688158,1,"Wird auch nach 24 h nicht elastisch selbst nach 48h nicht , bleibt verformbar und reißt wie beim auspacken 👎",Müll,de,home_improvement,"wird auch nach 24 h nicht elastisch selbst nach 48h nicht , bleibt verformbar und reißt wie beim auspacken"
20,de_0189919,product_de_0030977,reviewer_de_0588241,1,"Diese Schutzfolie ist leider zu klein (Höhe passt, aber an den Seiten zu eng). Leider nur 1 Stern, da gibt es bessere Produkte.",Falsche Größe,de,wireless,"diese schutzfolie ist leider zu klein höhe passt, aber an den seiten zu eng. leider nur 1 stern, da gibt es bessere produkte."
21,de_0579340,product_de_0041258,reviewer_de_0627321,1,taugt nicht viel. verklemmt bei Benutzung. Waschmaschine schaltet ab wegen fehlendem Wasserzulauf. Ventil hängt.,nicht empfehlenswert.,de,other,taugt nicht viel. verklemmt bei benutzung. waschmaschine schaltet ab wegen fehlendem wasserzulauf. ventil hängt.
22,de_0733525,product_de_0628139,reviewer_de_0977077,1,"Leider kann ich nichts zu der Box sagen. Sie kam schon beschädigt bei mir an, einige kleine Teile waren abgebrochen. Schicke sie nun zurück, werde sie auch nicht nochmal bestellen. Schade.",Kaputt beim Aufpacken,de,lawn_and_garden,"leider kann ich nichts zu der box sagen. sie kam schon beschädigt bei mir an, einige kleine teile waren abgebrochen. schicke sie nun zurück, werde sie auch nicht nochmal bestellen. schade."
23,de_0251641,product_de_0426900,reviewer_de_0273316,1,"einfach nur Edelschrott. Dafür ist schon ein "" Stern"" zuviel",Würde es am liebsten noch zurück senden,de,home,einfach nur edelschrott. dafür ist schon ein stern zuviel
24,de_0589032,product_de_0151347,reviewer_de_0932963,1,"Ich frage mich, an wen dieses Buch adressiert sein soll. Leider habe ich ein gut fundiertes Buch erwartet, aber keines, wo Problempunkte nur oberflächlich und plakativ angesprochen werden ohne richtige Begründungen aufzuweisen. Für mich hat dieses Buch einfach keinerlei Mehrwert.",Kein Mehrwert,de,book,"ich frage mich, an wen dieses buch adressiert sein soll. leider habe ich ein gut fundiertes buch erwartet, aber keines, wo problempunkte nur oberflächlich und plakativ angesprochen werden ohne richtige begründungen aufzuweisen. für mich hat dieses buch einfach keinerlei mehrwert."
25,de_0871000,product_de_0912589,reviewer_de_0323757,1,"Wie einigen anderen hier ist auch mir nach knapp einer Woche die Verbindung von Schlauch zu Pistole abgerissen und damit ist das Ding für den Müll. So nen Gartenschlauch muss schon ein wenig Belastung aushalten meiner Ansicht nach. Mein alter Gartenschlauch hat 10 Jahre gehalten bei exakt dem selben Umgang. Der war allerdings auch dreimal so teuer. Billig ist halt nur dann eine Option, wenn die Verarbeitung ok ist. Das dieser Schlauch keine 10 Jahre hält war mir klar, aber nicht mal eine Woche geht halt einfach nicht.",Nicht zu empfehlen,de,lawn_and_garden,"wie einigen anderen hier ist auch mir nach knapp einer woche die verbindung von schlauch zu pistole abgerissen und damit ist das ding für den müll. so nen gartenschlauch muss schon ein wenig belastung aushalten meiner ansicht nach. mein alter gartenschlauch hat 10 jahre gehalten bei exakt dem selben umgang. der war allerdings auch dreimal so teuer. billig ist halt nur dann eine option, wenn die verarbeitung ok ist. das dieser schlauch keine 10 jahre hält war mir klar, aber nicht mal eine woche geht halt einfach nicht."
26,de_0374638,product_de_0250008,reviewer_de_0319162,1,Angekommen ausgepackt. Erste minus Stern keine Batterien... Zweite Abzug ist die pumpe ging einmal an danach nicht mehr. 2 Sterne nochmals Abzug der Motor ist defekt... Nicht kaufen nicht zu empfehlen.,Nicht gut einmal gesaugt immer defekt,de,drugstore,angekommen ausgepackt. erste minus stern keine batterien... zweite abzug ist die pumpe ging einmal an danach nicht mehr. 2 sterne nochmals abzug der motor ist defekt... nicht kaufen nicht zu empfehlen.
27,de_0716499,product_de_0600067,reviewer_de_0527650,1,Schlechte Qualität!!! Mangelhaft Nicht so wie auf den Bildern die Schrift ist nicht 3D und der Schriftzug BMW sowie die BMW Logos fehlen!,Nicht so wie auf den Bildern und miserable Qualität,de,automotive,schlechte qualität!!! mangelhaft nicht so wie auf den bildern die schrift ist nicht 3d und der schriftzug bmw sowie die bmw logos fehlen!
28,de_0874619,product_de_0487083,reviewer_de_0848732,1,"Die Farbe ist kein richtiges grau und auf meine 160cm Matratze passt das Laken auch nicht richtig, die Ecken rollen sich hoch",nicht für 160cm Matratze geeignet,de,home,"die farbe ist kein richtiges grau und auf meine 160cm matratze passt das laken auch nicht richtig, die ecken rollen sich hoch"
29,de_0292520,product_de_0897061,reviewer_de_0152330,1,Ich kann dazu nicht Decke sagen. Das ist Plastik und hat nicht im entferntesten mit einer Decke zutun. Geht direkt wieder zurück,Plastikmüll,de,home,ich kann dazu nicht decke sagen. das ist plastik und hat nicht im entferntesten mit einer decke zutun. geht direkt wieder zurück
30,de_0004134,product_de_0407050,reviewer_de_0944159,1,nie wieder es hört nicht auf weiter zu laufen was normal für niederdruck ist aber dieser hier läuft zu lange weiter geschweige den vom Strahl FES hahnes der alles andere als ein Strahl ist,nie wieder diese firma,de,home_improvement,nie wieder es hört nicht auf weiter zu laufen was normal für niederdruck ist aber dieser hier läuft zu lange weiter geschweige den vom strahl fes hahnes der alles andere als ein strahl ist
31,de_0134818,product_de_0098159,reviewer_de_0637799,1,"Ich war sehr zufrieden mit der Uhr, bis sich nach 6 Monaten regelmäßigem Tragen das Armband abgelöst hat.",Garmin ☹️,de,sports,"ich war sehr zufrieden mit der uhr, bis sich nach 6 monaten regelmäßigem tragen das armband abgelöst hat."
32,de_0303355,product_de_0642710,reviewer_de_0545544,1,"Habe die Folie angebracht, sie ist zu klein und es bleiben einige Millimeter auf beiden Seiten von der Folie unbedeckt. Mir hat es nicht gefallen und ich habe sie wieder abgenommen.",Eigentlich zu klein für A5 2017,de,wireless,"habe die folie angebracht, sie ist zu klein und es bleiben einige millimeter auf beiden seiten von der folie unbedeckt. mir hat es nicht gefallen und ich habe sie wieder abgenommen."
33,de_0648412,product_de_0893248,reviewer_de_0490559,1,Öffnen dieses Buches führt bei mir zum einfrieren der App (iOS).,Schade,de,digital_ebook_purchase,öffnen dieses buches führt bei mir zum einfrieren der app ios.
34,de_0544682,product_de_0260436,reviewer_de_0989482,1,nach 12 Seiten legt man das Buch weg und überlegt ob es nicht besser im Papierkorb aufgehoben wäre,warum lesen,de,digital_ebook_purchase,nach 12 seiten legt man das buch weg und überlegt ob es nicht besser im papierkorb aufgehoben wäre
35,de_0168582,product_de_0402410,reviewer_de_0715599,1,"Ich kann die Folie nicht empfehlen. Das erste, was mir negativ aufgefallen ist, war, dass die Folie sehr empfindlich ist gegenüber Fingerabdrücke und sich nur schwer sauber machen lässt. Neulich ist mir das handy runtergefallen und das Display war kaputt, trotz Folie.",Nach dem ersten Sturz kaputt trotz Folie,de,wireless,"ich kann die folie nicht empfehlen. das erste, was mir negativ aufgefallen ist, war, dass die folie sehr empfindlich ist gegenüber fingerabdrücke und sich nur schwer sauber machen lässt. neulich ist mir das handy runtergefallen und das display war kaputt, trotz folie."
36,de_0759249,product_de_0480546,reviewer_de_0644156,1,Hat leider nicht funktioniert,Zurückgeschickt,de,wireless,hat leider nicht funktioniert
37,de_0684234,product_de_0937351,reviewer_de_0379037,1,"Kein einziger Film ist auf Deutsch, selbst wenn ich es einstelle!! Möchte die komplette Reihe zurück schicken und auf Deutsch bekommen!!",Bin sehr unzufrieden,de,other,"kein einziger film ist auf deutsch, selbst wenn ich es einstelle!! möchte die komplette reihe zurück schicken und auf deutsch bekommen!!"
38,de_0654704,product_de_0447339,reviewer_de_0148378,1,Vorsicht die Schuhe sind Fake und nicht original von Nike! Allein schon der weiße Karton statt ein Nike Karton hat mich stutzig gemacht. Beim auspacken dann Fake Schuhe ohne die AIR Schrift hinten und untendrunter. Total schlecht verarbeitet überall Kleberreste und billiges Material.,FAKE nicht original von Nike,de,shoes,vorsicht die schuhe sind fake und nicht original von nike! allein schon der weiße karton statt ein nike karton hat mich stutzig gemacht. beim auspacken dann fake schuhe ohne die air schrift hinten und untendrunter. total schlecht verarbeitet überall kleberreste und billiges material.
39,de_0462857,product_de_0680856,reviewer_de_0429987,1,"Meine Silberkette war nicht glänzender nach die Benutzung von dem Tauchbad, sondern ganz verkehrt!",Lieber nicht kaufen,de,drugstore,"meine silberkette war nicht glänzender nach die benutzung von dem tauchbad, sondern ganz verkehrt!"
40,de_0186001,product_de_0762356,reviewer_de_0487637,1,Richtiger Fake! Hoffentlich funktioniert alles mit der Rückerstattung... Aufkeinenfall zu Empfehlen!!!,Verarsche,de,home,richtiger fake! hoffentlich funktioniert alles mit der rückerstattung... aufkeinenfall zu empfehlen!!!
41,de_0193590,product_de_0730539,reviewer_de_0647620,1,Der Artikel kam nie an… Reaktion auf Anfrage vom Verkäufer kam auch nicht...Keinerlei Rückmeldung. Ich hätte schon gerne gewusst wo der Artikel ist,Sehr schade,de,drugstore,der artikel kam nie an reaktion auf anfrage vom verkäufer kam auch nicht...keinerlei rückmeldung. ich hätte schon gerne gewusst wo der artikel ist
42,de_0823921,product_de_0575470,reviewer_de_0773154,1,"Lieferant möchte Ersatzlieferung schicken, bin gespannt ob ware kommt.","Ware noch nicht da, ist angeblich versandt ?????",de,furniture,"lieferant möchte ersatzlieferung schicken, bin gespannt ob ware kommt."
43,de_0789847,product_de_0539574,reviewer_de_0328698,1,ACHTUNG! Ich habe den Bikini noch immer nicht erhalten (3 Monate Lieferzeit erscheint mir doch recht unrealistisch für einen Bikini). Drei mal habe ich den Verkäufer schon kontaktiert & nie eine Antwort erhalten. Also Vorsicht bei der Bestellung!,Achtung! Miserabler Service !,de,apparel,achtung! ich habe den bikini noch immer nicht erhalten 3 monate lieferzeit erscheint mir doch recht unrealistisch für einen bikini. drei mal habe ich den verkäufer schon kontaktiert nie eine antwort erhalten. also vorsicht bei der bestellung!
44,de_0824432,product_de_0522774,reviewer_de_0711924,1,Das schöne Papiersiegel und das Glas waren noch intakt. Aber der Deckel wurde wohl nicht richtig auf das Glas geschraubt und dadurch war das ganze Paket voller Honig. Keine Lust extra zur Post zu laufen um ein leeres Glas Honig zurückzusenden.. Habe jetzt genug arbeit alle weiteren Artikel die im Paket lagen zu waschen. :-(,Der Deckel war nicht richtig aufgeschraubt. Der ganze Paketinhalt (Bettlaken etc.) versaut.,de,grocery,das schöne papiersiegel und das glas waren noch intakt. aber der deckel wurde wohl nicht richtig auf das glas geschraubt und dadurch war das ganze paket voller honig. keine lust extra zur post zu laufen um ein leeres glas honig zurückzusenden.. habe jetzt genug arbeit alle weiteren artikel die im paket lagen zu waschen.
45,de_0583464,product_de_0684590,reviewer_de_0141187,1,"Ich habe mir die Hülle bestellt, weil sie sich schön vom Einheitsbrei abhebt und ein modernes Design hat. Drei Monate lang zufrieden und dann bricht das Plastik an der Aushöhlung für den Ein-/Ausschaltknopf. Danke Merkel. Update vom 1. April: Mittlerweile hat sich ein Stück Plastik gelöst und damit fällt meine Bewertung auf einen Punkt.","Schöne, moderne Hülle aber...",de,wireless,"ich habe mir die hülle bestellt, weil sie sich schön vom einheitsbrei abhebt und ein modernes design hat. drei monate lang zufrieden und dann bricht das plastik an der aushöhlung für den einausschaltknopf. danke merkel. update vom 1. april mittlerweile hat sich ein stück plastik gelöst und damit fällt meine bewertung auf einen punkt."
46,de_0354204,product_de_0889374,reviewer_de_0176929,1,"Aufgrund meines Kleinkinder ist der Zopf mein täglicher Begleiter gewesen und ich war offen für was neues und dann auch bald bereut. Ich trug sie nie fest oder streng und doch sind meine Haare abgebrochen so das ich uberall kurze Haare habe wo das Haargummi typischerweise sitzt und die Struktur ist mit offenem Haar auch sichtlich geschädigt, so war es vorher ganz und gar nicht und das obwohl ich andere deutlich fester anlegte. Ich ließ mir die Haare nun Abschneiden um nicht so oft auf einen Zopf angewiesen zu sein und meinen Haare zu schonen. Auch mein Friseur meinte ich soll sie alle weg werfen - gesagt getan. Benutze nun wieder die alten.","Nicht wirklich ""Haarschonend""",de,beauty,"aufgrund meines kleinkinder ist der zopf mein täglicher begleiter gewesen und ich war offen für was neues und dann auch bald bereut. ich trug sie nie fest oder streng und doch sind meine haare abgebrochen so das ich uberall kurze haare habe wo das haargummi typischerweise sitzt und die struktur ist mit offenem haar auch sichtlich geschädigt, so war es vorher ganz und gar nicht und das obwohl ich andere deutlich fester anlegte. ich ließ mir die haare nun abschneiden um nicht so oft auf einen zopf angewiesen zu sein und meinen haare zu schonen. auch mein friseur meinte ich soll sie alle weg werfen gesagt getan. benutze nun wieder die alten."
47,de_0359804,product_de_0522528,reviewer_de_0184474,1,Diese Stahlkugeln Rosten. Warum tun sie das? Ist es am Ende gar kein Rostfreier Stahl. Tatsache ist sie sind am Ende einfach Schrott.,Rost / Rust,de,sports,diese stahlkugeln rosten. warum tun sie das? ist es am ende gar kein rostfreier stahl. tatsache ist sie sind am ende einfach schrott.
48,de_0423335,product_de_0369698,reviewer_de_0599971,1,"Leuchtdauer ca. 8 Stunden, danach nur noch maues Glimmen",Leuchtdauer viel geringer als angegeben,de,home,"leuchtdauer ca. 8 stunden, danach nur noch maues glimmen"
49,de_0519551,product_de_0278329,reviewer_de_0131820,1,"Absoluter Mist, bleibt ständig stehen. Rücksendung nur über GRS möglich. Dummfang garantiert. Nie wieder!",Finger weg,de,sports,"absoluter mist, bleibt ständig stehen. rücksendung nur über grs möglich. dummfang garantiert. nie wieder!"
50,de_0516378,product_de_0161252,reviewer_de_0071369,1,"Der Produktname ""Greenclick"" taucht nirgends auf. Grund für den Kauf war eigentlich eine Greenclick-Bewertung im Netz. Kratzer und Dreck wie abgebildet. Ich habe nur 2 Packungen aus dem 5er Pack ausgepackt. Egal wie der Rest aussieht, hat sich der Kauf erledigt.",Finger weg - Kein Greenclick-Produkt -,de,home,"der produktname greenclick taucht nirgends auf. grund für den kauf war eigentlich eine greenclickbewertung im netz. kratzer und dreck wie abgebildet. ich habe nur 2 packungen aus dem 5er pack ausgepackt. egal wie der rest aussieht, hat sich der kauf erledigt."
51,de_0187192,product_de_0515104,reviewer_de_0797866,1,Im Buch die China Studie steht auf Seite 261 das man pflanzliche Öle auf ein Minimum reduzieren soll. In diesem Rezeptbuch werden jedoch relativ viel und oft pflanzliche Öle verwendet. Aus diesem Grund habe ich dieses Rezeptbuch zurückgeschickt.,Verwendet zu viel Öl,de,book,im buch die china studie steht auf seite 261 das man pflanzliche öle auf ein minimum reduzieren soll. in diesem rezeptbuch werden jedoch relativ viel und oft pflanzliche öle verwendet. aus diesem grund habe ich dieses rezeptbuch zurückgeschickt.
52,de_0072284,product_de_0067412,reviewer_de_0387279,1,Keine Gebrauchsanleitung oder eBook vorhanden,Falsche Versprechungen,de,pc,keine gebrauchsanleitung oder ebook vorhanden
53,de_0778021,product_de_0288507,reviewer_de_0597721,1,Leider absoluter Fehlkauf! Die Qualität und Verarbeitung ist leider mangelhaft. Ein teures Handy in diese Handyhülle zu stecken wäre grob fahrlässig. Die Ringe die als Halterung für die Kette dienen sehen nicht vertrauenswürdig aus. Ausserdem ist das Material zudem rissig. Auch die Enden der Kette sind schlecht verarbeitet und sehen unschön aus. Absolut überteuert für so schlechte Qualität!,Nicht kaufen!,de,electronics,leider absoluter fehlkauf! die qualität und verarbeitung ist leider mangelhaft. ein teures handy in diese handyhülle zu stecken wäre grob fahrlässig. die ringe die als halterung für die kette dienen sehen nicht vertrauenswürdig aus. ausserdem ist das material zudem rissig. auch die enden der kette sind schlecht verarbeitet und sehen unschön aus. absolut überteuert für so schlechte qualität!
54,de_0247668,product_de_0393919,reviewer_de_0190771,1,Unterkleid war viel zu kurz. Bedeckte gerade die Brust. Material so schlecht. Unsauber vernäht. Hatte Löcher. Verkäufer will keinen Ersatz schicken. Nicht zu empfehlen sehr unfreundlicher Kontakt. Am liebsten minus Sterne,Verarsche,de,apparel,unterkleid war viel zu kurz. bedeckte gerade die brust. material so schlecht. unsauber vernäht. hatte löcher. verkäufer will keinen ersatz schicken. nicht zu empfehlen sehr unfreundlicher kontakt. am liebsten minus sterne
55,de_0641058,product_de_0227798,reviewer_de_0451416,1,"Leider funktioniert das Gerät nach 2 Tagen schon nicht mehr - am Anfang ständig gepiepst, nur durch die Bewegung des Hundes - dann Einstellung verändert - gepiepst wann es Lust hatte und dann ging es nicht mehr",Schnell nicht mehr funktionstüchtig,de,pet_products,"leider funktioniert das gerät nach 2 tagen schon nicht mehr am anfang ständig gepiepst, nur durch die bewegung des hundes dann einstellung verändert gepiepst wann es lust hatte und dann ging es nicht mehr"
56,de_0246738,product_de_0378826,reviewer_de_0763126,1,"Die Karte wurde von mir bezahlt, aber kam nie bei mir an. In der Sendungsverfolgung steht, dass sie schon zusammen mit anderen Produkten im Paket angekommen sein soll. Was aber eben nicht der Fall ist",Ware kam nicht an,de,luggage,"die karte wurde von mir bezahlt, aber kam nie bei mir an. in der sendungsverfolgung steht, dass sie schon zusammen mit anderen produkten im paket angekommen sein soll. was aber eben nicht der fall ist"
57,de_0725206,product_de_0871127,reviewer_de_0898489,1,Ich kann das Produkt nicht empfehlen. Das eine Gerät war defekt und das andere funktioniert nur dürftig. Es bleiben meist kleine stellen offen oder die Folie wird einfach durchtrennt.,Nicht zu empfehlen,de,home,ich kann das produkt nicht empfehlen. das eine gerät war defekt und das andere funktioniert nur dürftig. es bleiben meist kleine stellen offen oder die folie wird einfach durchtrennt.
58,de_0796206,product_de_0909490,reviewer_de_0944678,1,"Da ich amazon nicht erreichen kann, muss ich hier eine entsprechende Rezension schreiben. Laut der amazon-internen Sendungsverfolgung kam der Artikel gestern bei mir persönlich an. Allerdings kann ich ihn nirgends entdecken, weder in meinem Briefkasten noch vor meiner Wohnungstür. Vermutlich wurde das Paket bei einem Nachbarn abgegeben, aber bei welchem? Wir wohnen in einem Mehrfamilienhaus mit 6 Parteien. Es gab keine Info, weder schriftlich noch per Mail. Hier sollte amazon dringend dran arbeiten, denn leider ist es nicht der erste Vorfall dieser Art.",Nicht erhalten,de,book,"da ich amazon nicht erreichen kann, muss ich hier eine entsprechende rezension schreiben. laut der amazoninternen sendungsverfolgung kam der artikel gestern bei mir persönlich an. allerdings kann ich ihn nirgends entdecken, weder in meinem briefkasten noch vor meiner wohnungstür. vermutlich wurde das paket bei einem nachbarn abgegeben, aber bei welchem? wir wohnen in einem mehrfamilienhaus mit 6 parteien. es gab keine info, weder schriftlich noch per mail. hier sollte amazon dringend dran arbeiten, denn leider ist es nicht der erste vorfall dieser art."
59,de_0103838,product_de_0927022,reviewer_de_0759737,1,"Am zweiten Gebrauchstag fing der Adapter an zu spinnen, ich konnte nur eingeschränkt per HDMI arbeiten, da ein ständiges Flimmern das Sichtfeld behinderte. Ton ist ab und an ganz ausgefallen. Definitiv keine Kaufempfehlung!!",Bild flimmert und wird nicht erkannt,de,pc,"am zweiten gebrauchstag fing der adapter an zu spinnen, ich konnte nur eingeschränkt per hdmi arbeiten, da ein ständiges flimmern das sichtfeld behinderte. ton ist ab und an ganz ausgefallen. definitiv keine kaufempfehlung!!"
60,de_0685213,product_de_0391839,reviewer_de_0371189,1,"Bereits nach wenigen tag in gebrauch kaputt, schlechter empfang, ständiges rauschen, lautstärke zuschwach",Schnell kaputt,de,electronics,"bereits nach wenigen tag in gebrauch kaputt, schlechter empfang, ständiges rauschen, lautstärke zuschwach"
